src_qualified_name,dst_qualified_name,relationship_type,direction,depth,relationship_ids
mysql-table.333f7d5e7d294cd0f01fd26b00641677370651fe,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.3361fda2a758cc826a82c1f8145810421dc978e2,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.33933725b5bbf0f7f36a4808d59c5a85c5a29b6f,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.33a428bb24a2a914a56342093ea15e8d4545279c,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.3405a896a5f9d2d85b1da4290fe9cfa7c51d7d46,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.342c1530794f3fd4896a1b4d03f65a2d87821410,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.365d452adc8e7f5429437fd6a67869278671f912,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.385297d0f69c541b7b4774b86c8cacd453c49d18,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.3891e93e8dd83cb800769f5014a8ac0970073b81,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.391af27a600aed89febfb6eded20e29d712cfb90,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.3ccb68c686c7a181292af3080cc2b195068e3dc8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.3f5d6e571c6a8897f139757f50c1bd33fc5e6e99,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.40307df0d6aa4f93e9a4baa828a5b160eba77b5e,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.4070f684c702ddece2a315454072f520120d2fd0,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.411fad41a746158234a3179fd9a1dbef499ac597,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.41a4b4f0be1eee42310fb1cabb59248029c98854,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.436a2d1ce451ac2423d118a987bf09db13b74aa5,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.44da1866babb411033bdb01dbea4a68b26615874,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.45101d8a9db6cc41e76761090e4f11c49a23c62d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.47b5bb9c40f00696c2fe2b486ca612c3e260068a,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.49592bf708f62dcdfe2be0e3a6af6bb3cf4518b0,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.49fd9fb7eb94d0a9cecffd4227b2e5ead4408d81,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.4a203cd4c12443c8a8b1e70c3ad0d0c3848f88ae,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.4a28e8a9487ce6060489135908d051661ca9fcef,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.4b7979d4aa8a8a56fd826f4888220237b82b10ce,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.4e5446dd3f114b218ecb57fe1c9151d7f5511dbc,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.4e5ddd34131be764c3a2113b05adbad2f4242afb,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.4ffe6a77942bdfd0e67d86e7d2d00a8e745872a2,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.503697b73fee84a83d640d183712ec94e671abf5,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.50f6a067e297beb00b9e035dd54d8718ef7e682d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.518455e93905c3f1e33df2e812399de6c9168b95,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.51e272e0ea3d996243aebea6e07f72a535aa01b3,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.527a47d1d90961e5d49a6a01f3995bbfcbe65184,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.52f9c6c531fbfe683fe0e298003bb266dde02dc9,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.54ada4797d15b6fe41a14b8d5428f335e60b5644,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.54c9aaa025d2a8a456a3f6935640cace808b872f,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5566952a116a6b155a627c75bcb30dc41622394a,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5644c9b29981d0fa8f360509d41f92bb89d11bdd,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5693bbac6f170e9d0d1ae9ec6a34ec92faadc97d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5731c06691f641bf7489cecede850708b7ec7877,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.59f44e8d7c87806efe67c9c7dc54bd51f4802ef1,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5a363bc1fbb2d25f0bbae0ef1dbacc5769f076c8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5a9a9cea51af9a7080820f74cfaa0035cb52262e,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5c66fb46b1c9d9d692c207e15f1d9bd5191f5491,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5f11b83a819c49fb60582bdde5aca47806305ee1,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.5f1d8847a3ca2f3525e756e2385a8d356c3f53a4,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.61e7a0ebc97b00325502fe132e1a2a8995c3a1ad,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6285d465d082641672a87b085beb819e88c0f3a2,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6377f81efc2783fdfd308b4dd6f06ed07a9bfe80,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.63fc5d20abdee98ca646ad4fe87dd74ca0cacae8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.64361d373cd1fa5968d7806c1bb8b76a647419f2,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.65344e48c4724a54b1d571ca11ecfa441e40c6f7,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.67d684bc91017db44a9152c3e8a5316d672ecdb5,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.685baab7aa7127697396a7289fab42bc5ac91261,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.69201e55e22d58b72d72f0155867ff1ed02eddca,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.694bfbf78b83ec58227087b524ed084fbb79b6fc,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6a31bd5927e3c7cd0acbc9dadcac37cb74745257,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6bc2d10b23336f7e3ac37779fe3694317525bdec,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6bf0953b499594020485ca0d2f5bfe412c388656,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6e9b7fb264770c732217b708f0ae3bb39dfd437a,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6f1dddd0f8c410d9ef53167b7789f02313cf2f25,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.6f287222f94dd3fd8b61e2791b7c802564d2aeb4,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.711c3e47754edfbdc2fd975361c610ae5578c963,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7234ec56ae31be5737c7856f6a2d18ed6c60ca2c,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.72607ca2482226cfab1630a9bb98c2c82a93f174,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.736ec2595675251698c2f9f89baff2812e7e02ab,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7564f5474ecb045b67020e0d187553592f9aa778,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.75748b07ad7e8ac4d4e1804bd86f85213fda2e0b,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.76dbd353f8a30238d47ba7e1b3936d2c6c902724,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7a42ecc86dfe183a962105b4611b0708dfefe719,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7a57983188bc2543b631730d49b282aff3688e6f,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7ab20f586da206ae82677ff56364e214280029b0,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7db05dadbf158cba690acb99b3401f2c02705c6a,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7f22a99c5cf39d4ae4a9ac8d80eb376aac0355d8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7f4259dd805d66594abc9fe8dd33eb366707dd6f,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.7ffd07168f64b0a7b17f5425613af89628ab954f,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.805d69486c26de0b10cb795c6c2f6e899e89c4ac,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.816b4122ac2f61570df41af8d8729f5facb52320,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.82096932244addbd2f5eb44b6e2b1495bd002410,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.8308b172140ed8c991958ef03d4af9ca1eb590ea,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.8604372bb611eb9f594122db75a9b7c8230b8e12,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.86d06d44ee46eba12e49e2eefccd924542fb51e0,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.8888169ef34f51180cd70ddce21a5b944cadd896,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.8c1b00f9dade19b46a579ccad387514fb4e6fb86,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.8c692a8ccbce600440fc82f149c0b7a5b5212d54,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.8e6991077bdad3b7564d40fe334875ab8ec8419c,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.8e7486d31b0e8a34fe6788611c376bca379232e9,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.902062d9697cc9de12a83311d593298e23f86e1a,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9121cb0d37ec423d413d5ed2eaa64bd239da2d8d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.925b376b8ee25ab163cd7a2c5aaa1cc0a46a73df,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9407cc4ed37eefaa46f7cff845c9091312da88fe,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.95ebc79007412688a4b50562f8ef54c91b4445f6,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.96dfc3e5c19ad4af3c72ddb83a52c0b867297521,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.96fd142252506948d025456fadc74402621fa2a1,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.97432a0b132d0081c40890a44ca52b58f704ffdf,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.977396dcd15d0f7fddc0a05f383df551743a6352,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9a1264bf355aa1c137539aea18d2c3fc4ee6e4b4,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9a5af89017905eedd198a2ba61a0521c1e082336,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9ad9c557d3b38d2b9b7dab0e37e501c58b7dac44,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9e1002304132051c71d388d392961139b6e8626b,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9e44f35323d28cdb92b9eaf341af929ad0a79efa,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9e5e7d5075717d11246969c393fa5f11f4f670ae,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9f083f97f096269de9714a1a3a7e8797021904ba,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.9f3a0f7a0cc0a3c5b426a2dcc51bdedb6633ce86,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.a4758ad0f252d7c865dbbbe981ebf01e241bf3ba,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.a67b2cdd5fe692fd5ee7cc8c1ad524cd3e26a9d4,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.a6d3df58ea4146917e3084792e0d00bd1018b138,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.aae3d7a9347d3dfc02869f885c5c2efe5997bcaa,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ab03229bdf86f119037734dfcba37e9a6b5c10b1,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ab52f86a66f0d62a0301b5ba6e2cd75096429744,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ac1bc0566024c6a3bac0234e4b946711b0ce70a6,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.acfa82a7b1e113a0b7437b51016f3e6e2c10f74b,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ae3ba4d017f6a4ba682cb733f4e419229be3ce66,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ae77d1b84456d329e0e4800e1d9f58e47aa878f7,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b171ee770750a9ab643e52c6a1139b38f1f4abe8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b1af454dc28d201cd9e0ceb02f5bc1f62be25320,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b22f623ae2282ef0eee143f2d5441e860b9d7581,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b3beeca6e0ce8b9d88ccda9c65e106f9840fd27e,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b4017499ab2450373216c0792602f72aab245048,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b585be8c5c58e9ff7da8a655f4fe54450b44605a,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b5aeb09ef5c552cab213a2d0e8103ab70e16ddfc,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b5b90a9961662031c9728b6817816cf0e55d6f75,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b68bceb6afa3830174ad2595b41f731f04c736d8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.b6bbc8711ee2b26c9a98ab9342011d242f9f24ac,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.bb23fceca5206f3c81524c725cefa97e8cdf18cb,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.bb477a5f5ca47054b814d1cdb11ab1e0fc0bb35d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.bbcd91c87fad701c22c16f33f5cfa3cfb8158339,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.bc6623f261363f267ed85d697f4c66f3ed7727e0,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.bcd5d1b7910ab5c76a5b90d985a4eb2bd64a0701,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.bd09e0d8f07a69284eb2eb309152e1098b15ae83,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c11bbf3a3321ea3c321439a4e355d49c8a400fd4,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c1fcba166322c60df0b03386a3ae411a9bde7539,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c27728ce1230070c84eb8325417956df40cbbd91,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c303a6a327b337f3bec65b3021fe8c56ccb4399d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c357590362bcf0ca8a596d99cf1f0f0d1478b50c,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c3853aea3c7951f55a32d6dcbf81a269ae402cb0,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c5320242dc38660a4a215ce0d3f46fa33df6310d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.c845e29a472f846dda36a10550ebadc63c029516,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ca967f3b3ef1a2cbd6e2e9dbe75faa3aef3ec13f,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cacfd86fb1a047ed72533f1a0a915658b937a420,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cadb96f636557c62bb1428aaf0c8c874c31fbf30,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cb077a635374e42188bbcd3fee6ba4cb02068eef,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cb4a56ffac0d8834d7faccefb33b05ec42df6907,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cc40fe8dfd00264cfca177f37fc0bbb34649fd89,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cf0dfc002d97120eb32c92672c8db4ed4a75d24d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cfa1a54398a17d5f95b54cca5f75a749f703b410,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.cfffaf86f1f0a47a80d4a3d787aa3ef0487680d8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d05a25471830783248b716c2987ed0f8e6d89cdf,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d0c83de795ed9e3ddfd04f1b3c04804012bf214b,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d118e69a6117209ed8a5e1b1e99cbe2f3cca99a1,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d185c05c7db122e45ce1055a5f5dced8f7c616f0,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d44b9fc70bbfa031b9ce2a7549cccab6ca3ceb67,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d63d6bde7ed508d24ddd7852e96867eecf525954,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d679692e3c5936a9542504f7940681750dcc7b75,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.d85d9f0e474b4288fe4a9df9b1e7420bfc717fe8,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.da19995a12b95d127e857aece821c87403343edf,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.db41b15320d669c92cb7e538627d4de1cfca159c,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.dc5c6a4e00b740f5a553b348d5f10d30246c3476,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.dc8809ec7081c8f6fb071b921cde2846552a8dce,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.dca56a7a3f16b43b02f0ceb72ff77e881870264f,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.dd79806be8253d8d79532784b6c3164a89d1b777,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.de2d5b6efe6699fb9ef97029343ea362f9dea6c5,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e44ce4ce1d4e124ef6f6c4956839d10d6715d47d,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e488321327270bf138bbe203825c3cbbdeed543b,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e60963550b5a97c5c500bcffc935bb12f8956900,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e616cabd1529ad1a0596def53b15e52f89720b82,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e68c50844e09c1c2814b58923527693da6c08b1c,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e8347acd37129d2224df03548f15e16205fcc076,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e8cdfe8b2f454a38a8d385cc3e17043ad799a31c,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.e91a7c0767260beaed889c733c13aa6df0cd569b,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ec2db0bcd9157fd12adb2a5c13f06b4e80f9f9a2,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.eccaa7c59ff2eb96c4736ae529e23e1bc70a4fc2,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
mysql-table.ece3cc85af263e2973927a5fe7aa54dc291cc875,maxcompute-table.cdo_meta.ms_base_meta_table,DATAX,UP,4,datax.DATAX.252831544
