src_qualified_name,dst_qualified_name,relationship_type,direction,depth,relationship_ids
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_95351_dwd_dg_dmc_lineage_table_di_safe_view,SQL,DOWN,7,odps.SQL.308729808
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_dwd_dg_dmc_lineage_table_di_safe_view,SQL,DOWN,7,odps.SQL.269393942
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.ecodata_dist.aly_smd_rel_dwd_dg_dmc_lineage_table_di_view,SQL,DOWN,7,odps.ecodata_dist.aly_smd_rel_dwd_dg_dmc_lineage_table_di_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.ecodata_dist.sjhyy_jspt_dwd_dg_dmc_lineage_table_di_view,SQL,DOWN,7,odps.SQL.252802758
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.ecodata_dist.smd_jspt_dwd_dg_dmc_lineage_table_di_view,SQL,DOWN,7,odps.ecodata_dist.smd_jspt_dwd_dg_dmc_lineage_table_di_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.ecodata_dist.tmux_jspt_dwd_dg_dmc_lineage_table_di_view,SQL,DOWN,7,odps.ecodata_dist.tmux_jspt_dwd_dg_dmc_lineage_table_di_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.ecodata_dist.tstb_jspt_dwd_dg_dmc_lineage_table_di_view,SQL,DOWN,7,odps.ecodata_dist.tstb_jspt_dwd_dg_dmc_lineage_table_di_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_aliyun.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_32_1731_view,SQL,DOWN,7,odps.SQL.258308206
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_aliyun.dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view,SQL,DOWN,7,odps.isa_aliyun.dataworks_meta_dwd_dg_dmc_lineage_table_di_v4_adex_32_6329_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_aliyun.v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view,SQL,DOWN,7,odps.isa_aliyun.v_dataworks_meta_dwd_dg_dmc_lineage_table_di_v2228_adex_32_1027_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_dt2hm_xhwl.dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view,SQL,DOWN,7,odps.isa_dt2hm_xhwl.dataworks_meta_dwd_dg_dmc_lineage_table_di_v16_adex_23_5354_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_dt2icbu.dataworks_meta_dwd_dg_dmc_lineage_table_di_adex_15_3183_view,SQL,DOWN,7,odps.SQL.263559405
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_dt2ids.glqforintime_jspt_dwd_dg_dmc_lineage_table_di_view,SQL,DOWN,7,odps.isa_dt2ids.glqforintime_jspt_dwd_dg_dmc_lineage_table_di_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view,SQL,DOWN,7,odps.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v0_adex_2_26812_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view,SQL,DOWN,7,odps.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v14_adex_2_14037_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view,SQL,DOWN,7,odps.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v1_adex_2_24964_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_lineage_table_di,maxcompute-table.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view,SQL,DOWN,7,odps.isa_tb.dataworks_meta_dwd_dg_dmc_lineage_table_di_v3_adex_2_14154_view
maxcompute-table.dataworks_analyze.meta_table_lineage_with_user,mysql-table.4d6d25c4647eb187660054a4e2c88da7ffb287e2,DATAX,DOWN,7,datax.DATAX.163128583
maxcompute-table.dataworks_analyze.rpt_d_table_lineage,loghub-logstore.b52a375842a2066f5afcb524abd21c8807f7bd33,DATAX,DOWN,7,"datax.DATAX.163931893,datax.DATAX.163372736"
maxcompute-table.dataworks_analyze.rpt_d_table_lineage,loghub-logstore.f01251296bd1cfaec37ae9268c5d5b92def773ab,DATAX,DOWN,7,datax.DATAX.228375141
maxcompute-table.ecodata_dist.vabt_jspt_meta_table_lineage_view,maxcompute-table.fin_data_platform.fin_meta_table_lineage,SQL,DOWN,7,odps.SQL.183836123
maxcompute-table.fin_data_platform.fin_meta_table_lineage,mysql-table.22badf3053c1ae316917326ddf761907cb7842ee,DATAX,DOWN,7,datax.DATAX.183634649
maxcompute-table.dataworks_meta.rpt_m_meta_table_producing_nodes,maxcompute-table.dataworks_meta.rpt_1d_meta_table_producing_nodes_2db,SQL,DOWN,7,odps.SQL.237905738
maxcompute-table.dataworks_meta.rpt_m_meta_table_producing_nodes,maxcompute-table.dataworks_meta.rpt_m_tenant_table_output,SQL,DOWN,7,odps.SQL.237709737
maxcompute-table.dataworks_meta.rpt_m_meta_table_producing_tasks,maxcompute-table.dataworks_meta.rpt_m_tenant_table_output,SQL,DOWN,7,odps.SQL.237709737
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_ads.ads_alsc_data_assets_govern_bi_demand_satisfy_detail_ds,SQL,DOWN,8,odps.SQL.263312998
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_ads.ads_alsc_meta_asset_dic_old_cdm_children_ds,SQL,DOWN,8,odps.SQL.283356257
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_ads.ads_alsc_meta_asset_value_table_info_ds,SQL,DOWN,8,odps.SQL.267585696
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_ads.ads_alsc_meta_baseline_fixrelation_df,SQL,DOWN,8,odps.SQL.291354618
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_ads.ads_alsc_meta_tuzhi_node_detail_ds,SQL,DOWN,8,odps.SQL.287585424
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_ads.ads_ele_opera_nouse_task_list_ds,SQL,DOWN,8,odps.SQL.287167910
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_ads.ads_meta_core_cdm_2_yaml_ds,SQL,DOWN,8,odps.SQL.307275346
maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,maxcompute-table.alsc_cdm.dwd_alsc_opera_table_info_df,SQL,DOWN,8,odps.SQL.207818341
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.alsc_ads.ads_alsc_data_aseets_governitem_ind_not_input_ds,SQL,DOWN,8,odps.SQL.228139599
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.alsc_ads.ads_meta_core_cdm_2_yaml_ds,SQL,DOWN,8,odps.SQL.307275346
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.alsc_ads.tmp_ads_alsc_bih_columns_tree_cover_base_df_01,SQL,DOWN,8,odps.SQL.268778608
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.alsc_ads.tmp_ads_alsc_bih_core_indicator_cover_detail_df_01,SQL,DOWN,8,odps.SQL.245999516
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.alsc_cdm.dim_alsc_meta_odps_table_extend,SQL,DOWN,8,odps.SQL.282501077
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.alsc_iic_dw.s_elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view_df,SQL,DOWN,8,odps.SQL.235276458
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.isa_adex.alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view,SQL,DOWN,8,odps.isa_adex.alsc_cdm_dwd_alsc_meta_modelstudio_model_detail_model_df_v0_adex_25_10259_view
maxcompute-table.alsc_cdm.dwd_alsc_meta_modelstudio_model_detail_model_df,maxcompute-table.isa_dt2eleme_lzs.elemeown_eleme_dwd_alsc_meta_modelstudio_model_detail_model_df_view,SQL,DOWN,8,odps.SQL.235276458
maxcompute-table.cdc_meta.dim_meta_dw_dmc_do_maxcompute_tables,maxcompute-table.wl_dg.ads_tb_ctlive_efficacy_ai_odps_task_14d,SQL,DOWN,8,odps.SQL.296146670
maxcompute-table.cdc_meta.dim_meta_dw_dmc_do_maxcompute_tables,maxcompute-table.wl_dg.ads_tb_ctlive_efficacy_ai_odps_task_1d,SQL,DOWN,8,odps.SQL.298175887
maxcompute-table.cdc_meta.dim_meta_dw_dmc_do_maxcompute_tables,maxcompute-table.wl_dg.dwd_tb_ctlive_dtfuture_cdm_performance_df,SQL,DOWN,8,odps.SQL.294311836
maxcompute-table.cndata.adm_csn_ai_rag_tab_metadata,maxcompute-table.cndata.adm_csn_ai_rag_tab_metadata,SQL,DOWN,8,odps.SQL.295014992
maxcompute-table.cndata.adm_csn_ai_rag_tab_metadata,maxcompute-table.cndata.adm_csn_ai_rag_tab_metadata_done,SQL,DOWN,8,odps.SQL.295014992
maxcompute-table.cndata.adm_csn_sjtab,maxcompute-table.cndata.adm_csn_lgt_mgteam_okr_1d,SQL,DOWN,8,"odps.SQL.263249691,odps.SQL.262203059"
maxcompute-table.cndata.adm_csn_sjtab,maxcompute-table.cndata.adm_csn_lgt_mgteam_okr_snapshot_1d,SQL,DOWN,8,odps.SQL.264650804
maxcompute-table.cndata.adm_csn_sjtab,maxcompute-table.cndata.adm_csn_sjnode,SQL,DOWN,8,odps.SQL.253392636
maxcompute-table.cndata.adm_csn_sjtab,maxcompute-table.cndata.adm_sys_dev_drop_list,SQL,DOWN,8,odps.SQL.4691254
maxcompute-table.cndata.adm_csn_sjtab,maxcompute-table.cndata.adm_sys_drop_list,SQL,DOWN,8,odps.SQL.253383432
maxcompute-table.cndata.adm_csn_sjtab,maxcompute-table.cndata.sys_automv_9f56f7482caf7c33d695ecedcb750ae44882966ce357a0a30eaa21e2e2fe171a,SQL,DOWN,8,odps.SQL.263249691
maxcompute-table.cndata.adm_csn_sjtab,maxcompute-table.udap_meta.mds_rmd_govern_table_mitem_prod_1d,SQL,DOWN,8,odps.SQL.271991197
maxcompute-table.cndata.adm_csn_whc_table_res_detail_df,maxcompute-table.cndata.adm_csn_scm_dqc_monitor_df,SQL,DOWN,8,odps.SQL.304567428
maxcompute-table.cndata.tmp_ty_date_model_info,maxcompute-table.cndata.adm_csn_ai_rag_tab_metadata,SQL,DOWN,8,odps.SQL.295014992
maxcompute-table.dataworks_analyze.ads_meta_maxcompute_completion,elasticsearch-index.c1829a3558f38d705fad33bef46ec37015cd7ca1,DATAX,DOWN,8,datax.DATAX.293419619
maxcompute-table.dataworks_analyze.rpt_d_column_lineage,loghub-logstore.f01251296bd1cfaec37ae9268c5d5b92def773ab,DATAX,DOWN,8,datax.DATAX.228360402
maxcompute-table.dataworks_analyze.temp_20260525_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_analyze.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.241368327
maxcompute-table.dataworks_analyze.temp_20260526_dws_dac_maxcompute_table_metrics_dmc_nd,maxcompute-table.dataworks_analyze.dws_dac_maxcompute_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.245834386
maxcompute-table.dataworks_analyze.temp_20260526_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_analyze.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.241368327
maxcompute-table.dataworks_analyze.temp_20260527_dws_dac_maxcompute_table_metrics_dmc_nd,maxcompute-table.dataworks_analyze.dws_dac_maxcompute_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.245834386
maxcompute-table.dataworks_analyze.temp_20260527_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_analyze.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.241368327
maxcompute-table.dataworks_analyze.temp_20260528_dws_dac_maxcompute_table_metrics_dmc_nd,maxcompute-table.dataworks_analyze.dws_dac_maxcompute_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.245834386
maxcompute-table.dataworks_analyze.temp_20260528_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_analyze.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.241368327
maxcompute-table.dataworks_meta.dwd_dg_dmc_table_di,maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_41746_dwd_dg_dmc_table_di_safe_view,SQL,DOWN,8,odps.SQL.308542624
maxcompute-table.dataworks_meta.dwd_dg_dmc_table_di,maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_dwd_dg_dmc_table_di_safe_view,SQL,DOWN,8,odps.dsc_safe_middle_layer.dsc_96991_71356_dwd_dg_dmc_table_di_safe_view
maxcompute-table.dataworks_meta.dwd_dg_dmc_table_di,maxcompute-table.trip_service_core.dwd_fliggy_crm_meta_odps_dmc_table_di,SQL,DOWN,8,odps.SQL.308542624
maxcompute-table.dataworks_meta.dws_maxcompute_table_with_meta,elasticsearch-index.8bb4b2c3dda555d2b0b899a8462cfcc99ad61087,DATAX,DOWN,8,datax.DATAX.297514234
maxcompute-table.dataworks_meta.rpt_d_object_entity_lineage_to_ots,ots-table.0d1c029e996430b138ee04cee4c3338810c0cabf,DATAX,DOWN,8,"datax.DATAX.292277945,datax.DATAX.303531194"
maxcompute-table.dataworks_meta.rpt_d_object_entity_lineage_to_ots,ots-table.af839e4b68e757903537880fd6bc50aeb6048826,DATAX,DOWN,8,"datax.DATAX.304762423,datax.DATAX.291682296"
maxcompute-table.dataworks_meta.rpt_d_object_entity_lineage_to_ots,ots-table.ecab24a1f41d930572cccc28f3a6bd032301daaf,DATAX,DOWN,8,"datax.DATAX.305573065,datax.DATAX.290928611,datax.DATAX.292238834"
maxcompute-table.dataworks_meta.temp_20260525_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_meta.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.261117424
maxcompute-table.dataworks_meta.temp_20260526_dws_dac_maxcompute_table_metrics_dmc_nd,maxcompute-table.dataworks_meta.dws_dac_maxcompute_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.261111818
maxcompute-table.dataworks_meta.temp_20260526_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_meta.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.261117424
maxcompute-table.dataworks_meta.temp_20260527_dws_dac_maxcompute_table_metrics_dmc_nd,maxcompute-table.dataworks_meta.dws_dac_maxcompute_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.261111818
maxcompute-table.dataworks_meta.temp_20260527_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_meta.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.261117424
maxcompute-table.dataworks_meta.temp_20260528_dws_dac_maxcompute_table_metrics_dmc_nd,maxcompute-table.dataworks_meta.dws_dac_maxcompute_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.261111818
maxcompute-table.dataworks_meta.temp_20260528_dws_dac_model_engine_table_metrics_dmc_nd,maxcompute-table.dataworks_meta.dws_dac_model_table_metrics_detail_nd,SQL,DOWN,8,odps.SQL.261117424
maxcompute-table.dsc_safe_middle_layer.dsc_96991_71356_77681_dw_meta_maxcompute_tables_v2_safe_view,maxcompute-table.secbase.adl_genbu_odps_asset_info,SQL,DOWN,8,odps.SQL.286126509
maxcompute-table.dw_data_governance.dwd_d_dw_noread_leave_nodes_last_days_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.rpt_d_odps_dw_tenant_table,maxcompute-table.dw_data_governance.ods_d_meta_calc_score_deduct_detail_quality_dg,SQL,DOWN,8,odps.SQL.215345227
maxcompute-table.dw_data_governance.rpt_d_odps_dw_tenant_table,maxcompute-table.dw_data_governance.ods_d_meta_calc_score_deduct_detail_storage_dg,SQL,DOWN,8,odps.SQL.214587790
maxcompute-table.dw_data_governance.rpt_d_odps_dw_tenant_table,maxcompute-table.dw_data_governance.rpt_d_bi_relation_statistics,SQL,DOWN,8,odps.SQL.215711880
maxcompute-table.dw_data_governance.rpt_d_odps_dw_tenant_table,maxcompute-table.dw_data_governance.rpt_d_dt_table_dg,SQL,DOWN,8,odps.SQL.235323704
maxcompute-table.icbu_security_tech.dwd_twin_table_df,mysql-table.4cde4052e0fa9a98de2cd1381836f643a88345ca,DATAX,DOWN,8,datax.DATAX.242807626
maxcompute-table.isa_dt2cn.dataworks_analyze_dw_meta_maxcompute_tables_v2_adex_34_884_view,maxcompute-table.cnods.dataworks_analyze_dw_meta_maxcompute_tables_v2_adex_34_884_view,SQL,DOWN,8,"odps.SQL.293310940,odps.SQL.295014992"
maxcompute-table.isa_dt2eleme_lzs.glqforbdshtoshlzs_jspt_dw_meta_maxcompute_tables_v2_view,maxcompute-table.eleme_ecodata_dist.glqforbdshtoshlzs_jspt_dw_meta_maxcompute_tables_v2_view,SQL,DOWN,8,"odps.SQL.282501077,odps.SQL.231657544"
maxcompute-table.isa_dt2icbu.glqforicbu_jspt_dw_meta_maxcompute_tables_v2_view,maxcompute-table.icbucdm.glqforicbu_jspt_dw_meta_maxcompute_tables_v2_view,SQL,DOWN,8,odps.SQL.242422314
maxcompute-table.isa_tb.dataworks_analyze_dw_meta_maxcompute_tables_v2_v140_adex_2_3253_view,maxcompute-table.tb_cdsys.dataworks_analyze_dw_meta_maxcompute_tables_v2_v140_adex_2_3253_view,SQL,DOWN,8,odps.SQL.275032713
maxcompute-table.meta_cdm.meta_table_rec_score,maxcompute-table.meta_cdm.meta_dwd_to_dwd_1_pace_table,SQL,DOWN,8,odps.SQL.172761954
maxcompute-table.meta_cdm.meta_table_rec_score,maxcompute-table.meta_cdm.meta_ods_to_dwd_table,SQL,DOWN,8,odps.SQL.172734370
maxcompute-table.meta_cdm.meta_user_table_weight_1d,maxcompute-table.meta_cdm.meta_global_hot_tables,SQL,DOWN,8,odps.SQL.165094543
maxcompute-table.meta_cdm.meta_user_table_weight_1d,maxcompute-table.meta_cdm.meta_user_table_weight_action_1d,SQL,DOWN,8,odps.SQL.168841569
maxcompute-table.meta_cdm.meta_user_table_weight_action_1d,maxcompute-table.meta_cdm.meta_user_table_bunames,SQL,DOWN,8,odps.SQL.199545488
maxcompute-table.meta_cdm.meta_user_table_weight_action_1d,maxcompute-table.meta_cdm.meta_user_table_owners,SQL,DOWN,8,odps.SQL.200066435
maxcompute-table.meta_cdm.meta_user_table_weight_action_1d,maxcompute-table.meta_cdm.meta_user_tables_actions_1d,SQL,DOWN,8,odps.SQL.168826976
maxcompute-table.one_dfd.dim_odps_data_bxs_table,maxcompute-table.dt_fbi_accelerate.dim_fbi_res_find_odps_llm_meta,SQL,DOWN,8,odps.SQL.274820305
maxcompute-table.one_dfd.dim_odps_data_bxs_table,maxcompute-table.one_dfd.ads_dt_bxs_table_sql_for_llm,SQL,DOWN,8,odps.SQL.294608073
maxcompute-table.one_dfd.dim_odps_data_bxs_table,maxcompute-table.one_dfd.ads_odps_qa_data_bxs_nd,SQL,DOWN,8,odps.SQL.224902184
maxcompute-table.one_dfd.dim_odps_data_bxs_table,maxcompute-table.one_dfd.ads_odps_qa_data_bxs_summary_nd,SQL,DOWN,8,odps.SQL.186925010
maxcompute-table.one_dfd.dim_odps_data_bxs_table,maxcompute-table.one_dfd.dim_odps_data_bxs_column,SQL,DOWN,8,odps.SQL.185425303
maxcompute-table.one_dfd.dim_odps_data_bxs_table,maxcompute-table.one_dfd.dwd_dt_onebot_bxs_meta_sql_parse_info_di,SQL,DOWN,8,odps.SQL.288152676
maxcompute-table.one_dfd.dim_odps_data_bxs_table,maxcompute-table.tbcdm.tmp_mds_exce_table_datarobot_di,SQL,DOWN,8,odps.SQL.273764590
maxcompute-table.undata_lake.dim_dw_meta_tables_comment,maxcompute-table.one_dfd.bxs_meta_table_push_oepnsearch,SQL,DOWN,8,odps.SQL.287179756
maxcompute-table.undata_lake.dim_dw_meta_tables_comment,maxcompute-table.one_dfd.dim_odps_data_bxs_table,SQL,DOWN,8,odps.SQL.185407723
maxcompute-table.undata_lake.dim_dw_meta_tables_comment,maxcompute-table.one_dfd.tmp_dim_odps_data_bxs_table_v2_0,SQL,DOWN,8,odps.SQL.289363406
maxcompute-table.dataworks_app_feature.rpt_d_table_tag,maxcompute-table.dataworks_analyze.dw_meta_maxcompute_tables_v2,SQL,DOWN,8,odps.SQL.158088978
maxcompute-table.dataworks_app_feature.rpt_d_table_tag,maxcompute-table.dataworks_app_feature.dwd_dt_tag_asset_system_dg,SQL,DOWN,8,odps.SQL.287537921
maxcompute-table.dataworks_app_feature.rpt_d_table_tag,maxcompute-table.dw_data_governance.dwd_asset_metric_dg,SQL,DOWN,8,odps.SQL.285873307
maxcompute-table.dataworks_app_feature.rpt_d_table_tag,maxcompute-table.dw_data_governance.dwd_tag_asset_relation_offline_dg,SQL,DOWN,8,odps.SQL.285876115
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,mysql-table.a2133b3f90613a3b8044e4338ad91c971fe37cbf,DATAX,DOWN,8,datax.DATAX.265342950
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dataworks_app_feature.rpt_d_table_tag,SQL,DOWN,8,odps.SQL.287537921
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dw_data_governance.calc_score_deduct_detail_compare,SQL,DOWN,8,odps.SQL.286524723
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,SQL,DOWN,8,"odps.SQL.286723840,odps.SQL.266078577"
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dw_data_governance.dwd_d_dt_table_info_dg,SQL,DOWN,8,odps.SQL.268106268
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dw_data_governance.dwd_dg_plan_scanner_dynamic_snapshot,SQL,DOWN,8,odps.SQL.302126982
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dw_data_governance.dwd_dg_plan_scanner_snapshot,SQL,DOWN,8,odps.SQL.273822671
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dw_data_governance.dwd_fact_scanner_item_dg,SQL,DOWN,8,odps.SQL.297426444
maxcompute-table.dw_data_governance.calc_table_score_deduct_detail,maxcompute-table.dw_data_governance.dws_dg_table_health_info,SQL,DOWN,8,odps.SQL.294721780
maxcompute-table.dw_data_governance.dwd_asset_metric_dg,mysql-table.a3d01b1232a8848a6b47a6d0b3ed6ec3718cf5b0,DATAX,DOWN,8,datax.DATAX.286530845
maxcompute-table.dw_data_governance.dwd_d_dqc_entity_no_follower_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_dqc_rule_is_invalid_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_dqc_rule_no_open_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_dqc_rule_run_error_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_dt_table_info_dg,mysql-table.9a36b3f8177c5d86eaeb301445b27c7b5d97af47,DATAX,DOWN,8,datax.DATAX.215732253
maxcompute-table.dw_data_governance.dwd_d_dw_output_noread_tables_experiment_dg,maxcompute-table.dw_data_governance.calc_score_source_storage_raw,SQL,DOWN,8,odps.SQL.214587790
maxcompute-table.dw_data_governance.dwd_d_dw_output_noread_tables_experiment_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_dw_table_dqc_error_last_days_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_dw_table_no_dqc_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_dw_upstream_nodes_empty_today_dg,maxcompute-table.dw_data_governance.dwd_d_dw_upstream_nodes_empty_count_dg,SQL,DOWN,8,odps.SQL.214590272
maxcompute-table.dw_data_governance.dwd_d_dw_upstream_nodes_empty_today_dg,maxcompute-table.dw_data_governance.dwd_d_dw_upstream_nodes_empty_last_days_dg,SQL,DOWN,8,odps.SQL.214590272
maxcompute-table.dw_data_governance.dwd_d_node_table_owner_consistency,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_d_node_use_non_partition_table_dg,maxcompute-table.dw_data_governance.dwd_d_node_use_non_partition_table_group_node_dg,SQL,DOWN,8,odps.SQL.290956013
maxcompute-table.dw_data_governance.dwd_d_odps_table_life_cycle_too_long,maxcompute-table.dw_data_governance.calc_score_source_storage_raw,SQL,DOWN,8,odps.SQL.214587790
maxcompute-table.dw_data_governance.dwd_d_output_table_name_inconsistent_nodes_dg,maxcompute-table.dw_data_governance.rpt_d_meta_calc_manage_item_all_dg,SQL,DOWN,8,odps.SQL.214587492
maxcompute-table.dw_data_governance.dwd_data_asset_dg,maxcompute-table.dw_data_governance.dwd_dg_plan_scanner_snapshot,SQL,DOWN,8,odps.SQL.302129980
maxcompute-table.dw_data_governance.dwd_data_asset_dg,maxcompute-table.dw_data_governance.dwd_dt_tag_asset_lineage_all_for_tag_dg,SQL,DOWN,8,odps.SQL.291026712
maxcompute-table.dw_data_governance.dwd_dim_data_asset_dg,maxcompute-table.dw_data_governance.dwd_fact_table_generation_dg,SQL,DOWN,8,odps.SQL.297420742
maxcompute-table.dw_data_governance.dwd_dim_data_asset_dg,maxcompute-table.dw_data_governance.dws_wide_data_asset_table_dg,SQL,DOWN,8,odps.SQL.299291669
